1,0,1,0,114,80,122,478.0,57,3,42,44,1622.0
1,0,1,0,100,76,129,472.0,57,1,50,51,1598.0
1,0,1,0,149,88,163,607.0,68,5,100,104,2138.0
1,0,1,0,113,82,141,518.0,58,1,51,53,1782.0
1,0,1,0,103,58,115,420.0,55,2,40,42,1390.0
1,0,1,0,123,86,161,574.0,62,3,68,70,2006.0
1,0,1,0,122,87,136,524.5,58,2,65,67,1808.0
1,0,1,0,158,114,173,675.0,70,6,68,71,2410.0
1,0,1,0,151,93,184,658.5,69,5,93,96,2344.0
1,0,1,0,128,94,144,557.0,61,6,93,96,1938.0
1,0,1,0,120,82,122,487.0,58,3,25,28,1658.0
1,0,1,0,138,102,162,615.0,68,6,85,90,2170.0
1,0,1,0,118,86,153,553.0,59,3,63,66,1922.0
1,0,1,0,143,101,168,630.5,64,3,69,72,2232.0
1,0,1,0,132,93,147,565.5,60,9,85,93,1972.0
1,0,1,0,116,87,150,546.5,58,1,76,78,1896.0
1,0,1,0,100,69,129,461.5,54,3,46,49,1556.0
1,0,1,0,145,97,144,578.5,59,3,83,84,2024.0
1,0,1,0,133,82,155,566.0,63,6,85,90,1974.0
1,0,1,0,123,91,170,599.5,58,3,78,80,2108.0
1,0,1,0,101,81,131,484.5,56,1,27,27,1648.0
1,0,1,0,130,77,134,513.5,59,4,85,88,1764.0
1,0,1,0,131,85,143,544.5,57,2,42,44,1888.0
1,0,1,0,105,83,136,501.5,56,4,61,65,1716.0
1,0,1,0,133,98,167,614.0,62,2,112,113,2166.0
1,0,1,0,155,117,183,696.5,70,8,131,138,2496.0
1,0,1,0,135,91,164,599.5,59,3,69,70,2108.0
1,0,1,0,162,111,183,694.5,68,13,159,166,2488.0
1,0,1,0,92,67,100,392.5,54,1,28,29,1280.0
1,0,1,0,103,79,107,435.5,55,2,45,47,1452.0
1,0,1,0,126,85,143,539.5,58,4,96,99,1868.0
1,0,1,0,108,83,142,516.5,57,2,43,44,1776.0
1,0,1,0,146,99,160,614.5,62,5,96,99,2168.0
1,0,1,0,121,63,139,493.5,55,3,40,42,1684.0
1,0,1,0,107,90,121,484.0,55,2,38,39,1646.0
1,0,1,0,151,95,185,663.5,64,5,86,88,2364.0
1,0,1,0,111,84,117,471.0,55,3,56,59,1594.0
1,0,1,0,104,79,130,482.5,55,1,31,32,1640.0
1,0,1,0,111,76,140,505.0,56,3,36,37,1730.0
1,0,1,0,152,109,167,649.5,63,2,70,72,2308.0
1,0,1,0,158,119,181,698.5,67,6,94,98,2504.0
1,0,1,0,125,86,148,550.0,57,2,80,81,1910.0
1,0,1,0,154,113,188,699.5,65,5,80,82,2508.0
1,0,1,0,156,110,182,685.0,64,9,134,139,2450.0
1,0,1,0,138,99,162,610.5,57,2,108,109,2152.0
1,0,1,0,151,97,175,646.5,64,3,123,125,2296.0
1,0,1,0,121,90,142,540.0,57,2,70,71,1870.0
1,0,1,0,128,101,159,597.5,58,3,46,47,2100.0
1,0,1,0,117,95,137,533.5,56,3,50,53,1844.0
1,0,1,0,103,66,125,452.0,54,2,30,32,1518.0
1,0,1,0,123,91,122,503.5,56,4,48,52,1724.0
1,0,1,0,120,86,148,545.0,58,2,48,50,1890.0
1,0,1,0,92,59,112,404.5,52,1,32,33,1328.0
1,0,1,0,153,109,174,664.5,64,7,87,90,2368.0
1,0,1,0,105,65,130,462.5,55,3,112,115,1560.0
1,0,1,0,106,66,125,455.0,55,1,32,34,1530.0
1,0,1,0,129,85,153,562.5,57,4,79,83,1960.0
1,0,1,0,120,82,151,545.0,56,3,64,67,1890.0
1,0,1,0,139,95,158,597.5,61,12,108,120,2100.0
1,0,1,0,156,121,181,699.5,63,19,96,115,2508.0
1,0,1,0,136,99,147,578.5,56,2,77,78,2024.0
1,0,1,0,124,90,148,555.0,56,3,81,83,1930.0
1,0,1,0,120,81,145,531.5,55,3,61,64,1836.0
1,0,1,0,100,77,120,455.5,54,1,45,46,1532.0
1,0,1,0,136,97,153,587.5,57,6,63,67,2060.0
1,0,1,0,108,74,124,467.0,54,2,42,43,1578.0
1,0,1,0,132,106,168,627.0,59,2,100,102,2218.0
1,0,1,0,143,81,153,570.5,55,2,111,113,1992.0
1,0,1,0,98,76,105,422.0,52,1,38,38,1398.0
1,0,1,0,116,91,130,512.5,54,3,61,64,1760.0
1,0,1,0,106,74,137,491.0,54,4,29,31,1674.0
1,0,1,0,111,65,121,450.5,54,2,35,36,1512.0
1,0,1,0,115,85,124,490.5,54,2,50,51,1672.0
1,0,1,0,122,91,149,556.5,57,4,91,94,1936.0
1,0,1,0,102,71,102,412.5,52,1,23,24,1360.0
1,0,1,0,134,97,157,593.5,57,3,93,95,2084.0
1,0,1,0,155,102,175,658.0,63,4,66,70,2342.0
1,0,1,0,106,85,126,485.5,54,2,43,45,1652.0
1,0,1,0,104,69,134,475.5,54,2,38,40,1612.0
1,0,1,0,121,82,132,508.0,55,2,47,48,1742.0
1,0,1,0,131,71,144,525.5,55,6,42,45,1812.0
1,0,1,0,119,82,133,508.0,54,2,35,36,1742.0
1,0,1,0,111,91,146,539.5,56,2,72,73,1868.0
1,0,1,0,115,82,146,530.0,55,5,55,60,1830.0
1,0,1,0,123,100,148,569.0,56,3,50,53,1986.0
1,0,1,0,133,95,157,589.5,56,9,95,100,2068.0
1,0,1,0,120,83,137,518.5,56,3,46,49,1784.0
1,0,1,0,117,106,154,584.0,57,6,63,68,2046.0
1,0,1,0,119,94,142,544.0,55,3,52,55,1886.0
1,0,1,0,106,78,111,445.0,54,1,32,34,1490.0
1,0,1,0,118,82,139,519.0,54,3,80,83,1786.0
1,0,1,0,146,110,159,629.0,60,8,86,89,2226.0
1,0,1,0,115,93,127,508.5,54,4,89,93,1744.0
1,0,1,0,145,103,163,625.5,57,8,90,97,2212.0
1,0,1,0,117,103,139,549.5,55,4,67,70,1908.0
1,0,1,0,139,90,143,560.0,57,1,55,56,1950.0
1,0,1,0,134,97,149,577.5,56,2,115,117,2020.0
1,0,1,0,140,101,146,583.5,57,2,92,95,2044.0
1,0,1,0,143,95,153,591.5,57,2,75,76,2076.0
1,0,1,0,120,92,143,544.0,55,2,97,98,1886.0
1,0,1,0,133,87,150,563.5,56,3,68,70,1964.0
1,0,1,0,133,90,142,552.0,57,1,31,32,1918.0
1,0,1,0,157,106,165,646.0,62,5,90,94,2294.0
1,0,1,0,129,89,122,506.5,55,3,87,90,1736.0
1,0,1,0,128,100,147,572.0,57,5,69,72,1998.0
1,0,1,0,120,91,144,544.5,54,1,40,41,1888.0
1,0,1,0,109,87,110,459.5,54,2,67,69,1548.0
1,0,1,0,132,94,152,577.0,58,2,52,53,2018.0
1,0,1,0,119,87,145,539.5,55,3,74,77,1868.0
1,0,1,0,123,93,153,568.5,56,4,58,61,1984.0
1,0,1,0,97,71,129,461.5,53,2,82,84,1556.0
1,0,1,0,130,79,148,544.5,56,2,70,72,1888.0
1,0,1,0,114,75,141,508.5,54,4,83,87,1744.0
1,0,1,0,119,84,128,501.0,54,3,73,75,1714.0
1,0,1,0,127,97,139,550.5,56,6,79,85,1912.0
1,0,1,0,128,73,162,561.5,57,4,83,86,1956.0
1,0,1,0,155,86,176,636.0,62,4,121,123,2254.0
1,0,1,0,95,65,106,404.5,52,1,25,26,1328.0
1,0,1,0,128,79,139,524.5,54,3,59,61,1808.0
1,0,1,0,106,65,130,463.5,54,2,31,33,1564.0
1,0,1,0,123,97,137,542.5,55,3,49,51,1880.0
1,0,1,0,135,112,174,651.0,62,4,122,125,2314.0
1,0,1,0,120,86,144,537.0,55,3,35,37,1858.0
1,0,1,0,126,84,160,572.0,56,11,106,117,1998.0
1,0,1,0,107,80,144,515.0,54,2,24,25,1770.0
1,0,1,0,147,114,176,670.0,60,6,105,109,2390.0
1,0,1,0,129,99,148,573.5,56,4,68,70,2004.0
1,0,1,0,144,120,172,668.0,65,5,125,129,2382.0
1,0,1,0,127,104,138,559.0,55,4,62,65,1946.0
1,0,1,0,129,95,169,609.5,57,10,68,75,2148.0
1,0,1,0,119,86,149,546.0,56,4,40,43,1894.0
1,0,1,0,108,77,137,497.5,54,1,43,44,1700.0
1,0,1,0,132,115,171,646.5,57,7,56,59,2296.0
1,0,1,0,131,104,161,609.0,56,6,116,120,2146.0
1,0,1,0,113,78,128,486.0,54,3,61,63,1654.0
1,0,1,0,118,85,143,531.5,55,4,76,79,1836.0
1,0,1,0,122,96,149,564.0,56,3,75,76,1966.0
1,0,1,0,134,108,168,632.0,58,3,70,72,2238.0
1,0,1,0,151,103,166,637.5,59,18,83,99,2260.0
1,0,1,0,106,72,123,460.0,54,1,30,30,1550.0
1,0,1,0,145,86,158,590.0,58,4,64,67,2070.0
1,0,1,0,117,89,131,512.5,56,3,91,93,1760.0
1,0,1,0,137,96,176,633.0,59,5,84,86,2242.0
1,0,1,0,112,70,133,483.0,54,1,22,23,1642.0
1,0,1,0,120,87,129,508.5,54,3,27,29,1744.0
1,0,1,0,155,107,189,693.5,62,7,90,96,2484.0
1,0,1,0,100,76,107,428.0,53,1,35,36,1422.0
1,0,1,0,146,107,175,656.5,60,12,81,92,2336.0
1,0,1,0,100,65,112,421.5,54,3,82,84,1396.0
1,0,1,0,120,89,149,551.5,55,4,53,56,1916.0
1,0,1,0,131,113,156,612.5,58,4,78,81,2160.0
1,0,1,0,143,103,165,627.5,61,3,105,107,2220.0
1,0,1,0,132,105,153,595.5,56,6,88,92,2092.0
1,0,1,0,133,94,130,534.0,55,3,35,37,1846.0
1,0,1,0,161,103,183,681.5,66,7,109,115,2436.0
1,0,1,0,135,98,162,606.0,56,4,46,49,2134.0
1,0,1,0,120,74,136,503.0,55,2,69,71,1722.0
1,0,1,0,144,97,148,585.5,57,7,93,99,2052.0
1,0,1,0,114,85,150,541.5,56,4,84,88,1876.0
1,0,1,0,88,47,93,344.5,45,1,21,21,1088.0
1,0,1,0,130,97,150,575.5,56,5,49,52,2012.0
1,0,1,0,100,63,118,430.5,54,3,47,50,1432.0
1,0,1,0,128,98,158,591.0,56,4,95,98,2074.0
1,0,1,0,112,81,127,487.5,54,3,47,50,1660.0
1,0,1,0,140,107,156,612.5,59,4,77,79,2160.0
1,0,1,0,127,92,158,581.0,56,4,91,94,2034.0
1,0,1,0,105,85,121,474.5,54,2,62,63,1608.0
1,0,1,0,131,84,147,551.0,56,2,67,69,1914.0
1,0,1,0,119,73,140,508.5,55,5,70,74,1744.0
1,0,1,0,129,97,148,570.5,56,7,106,112,1992.0
1,0,1,0,128,113,151,599.5,56,6,65,68,2108.0
1,0,1,0,121,90,140,536.0,55,2,37,39,1854.0
1,0,1,0,111,90,138,522.0,55,3,55,57,1798.0
1,0,1,0,118,88,124,498.0,54,1,51,53,1702.0
1,0,1,0,139,97,158,600.5,56,4,62,64,2112.0
1,0,1,0,133,109,177,650.5,56,2,115,116,2312.0
1,0,1,0,165,126,172,698.0,67,11,116,120,2502.0
1,0,1,0,132,86,149,559.0,56,4,45,47,1946.0
1,0,1,0,101,73,128,466.5,54,1,53,55,1576.0
1,0,1,0,133,84,151,561.0,56,2,53,55,1954.0
1,0,1,0,110,94,147,545.0,56,5,45,49,1890.0
1,0,1,0,130,88,141,544.0,55,2,102,103,1886.0
1,0,1,0,137,100,161,609.0,56,5,75,79,2146.0
1,0,1,0,132,93,145,561.5,56,4,54,57,1956.0
1,0,1,0,119,76,133,499.0,54,1,82,83,1706.0
1,0,1,0,130,87,132,524.5,56,2,56,58,1808.0
1,0,1,0,128,97,164,601.5,56,2,88,89,2116.0
1,0,1,0,151,95,164,621.5,61,11,109,119,2196.0
1,0,1,0,128,89,146,553.5,56,4,54,57,1924.0
1,0,1,0,118,77,119,471.5,54,1,29,30,1596.0
1,0,1,0,144,100,159,612.0,61,3,89,91,2158.0
1,0,1,0,124,96,138,544.0,56,4,64,68,1886.0
1,0,1,0,129,87,166,591.5,56,4,48,51,2076.0
1,0,1,0,120,92,139,536.0,56,2,42,44,1854.0
1,0,1,0,122,85,129,507.5,55,3,111,114,1740.0
1,0,1,0,127,77,152,546.5,55,2,94,95,1896.0
1,0,1,0,140,87,158,586.5,56,3,54,57,2056.0
1,0,1,0,134,107,131,556.5,56,3,95,97,1936.0
1,0,1,0,110,86,144,527.0,55,2,25,27,1818.0
1,0,1,0,132,108,152,598.0,56,3,88,90,2102.0
1,0,1,0,150,112,168,654.0,60,2,81,82,2326.0
1,0,1,0,139,97,150,584.5,58,4,49,50,2048.0
1,0,1,0,130,109,177,647.5,57,6,66,68,2300.0
1,0,1,0,120,92,142,542.0,55,3,79,82,1878.0
1,0,1,0,155,111,180,681.5,64,9,139,145,2436.0
1,0,1,0,89,67,118,425.5,54,1,33,34,1412.0
1,0,1,0,102,80,128,478.0,54,1,63,63,1622.0
1,0,1,0,134,104,152,594.0,56,3,31,32,2086.0
1,0,1,0,120,74,137,505.0,55,3,67,70,1730.0
1,0,1,0,122,94,149,561.0,56,2,66,68,1954.0
1,0,1,0,161,117,180,696.5,64,10,100,103,2496.0
1,0,1,0,152,117,182,691.5,63,6,59,62,2476.0
1,0,1,0,132,91,138,544.5,56,2,93,95,1888.0
1,0,1,0,137,102,156,602.0,56,6,76,81,2118.0
1,0,1,0,134,92,149,570.0,56,3,41,43,1990.0
1,0,1,0,115,81,132,500.5,54,1,24,25,1712.0
1,0,1,0,141,91,140,557.5,56,3,66,68,1940.0
1,0,1,0,102,63,106,408.5,53,2,50,52,1344.0
1,0,1,0,125,87,141,537.5,56,2,50,51,1860.0
1,0,1,0,130,73,146,531.5,56,4,53,55,1836.0
1,0,1,0,141,89,164,602.5,57,7,47,50,2120.0
1,0,1,0,145,106,140,584.0,56,5,74,79,2046.0
1,0,1,0,134,108,154,604.0,56,3,45,47,2126.0
1,0,1,0,154,113,153,629.5,57,4,93,97,2228.0
1,0,1,0,135,107,171,637.5,58,4,81,84,2260.0
1,0,1,0,129,82,142,536.0,54,2,86,87,1854.0
1,0,1,0,135,107,166,627.5,58,6,92,98,2220.0
1,0,1,0,146,98,166,625.0,57,5,99,102,2210.0
1,0,1,0,133,109,142,580.5,56,6,122,128,2032.0
1,0,1,0,145,116,163,645.0,56,4,36,39,2290.0
1,0,1,0,136,101,158,603.5,56,5,84,88,2124.0
1,0,1,0,137,99,155,595.5,56,3,78,79,2092.0
1,0,1,0,167,125,171,696.5,62,6,74,77,2496.0
1,0,1,0,132,108,158,610.0,56,3,62,64,2150.0
1,0,1,0,132,85,150,559.5,56,4,69,73,1948.0
1,0,1,0,163,102,191,698.0,65,5,123,126,2502.0
1,0,1,0,135,89,168,604.5,56,4,120,123,2128.0
1,0,1,0,89,66,109,406.0,53,2,24,26,1334.0
1,0,1,0,107,70,129,470.0,54,3,101,104,1590.0
1,0,1,0,119,80,145,529.0,55,2,32,34,1826.0
1,0,1,0,113,86,151,544.0,56,5,86,91,1886.0
1,0,1,0,111,79,124,477.5,54,5,79,84,1620.0
1,0,1,0,132,85,153,565.5,56,2,77,79,1972.0
1,0,1,0,91,76,112,429.0,53,2,45,47,1426.0
1,0,1,0,112,83,148,532.5,54,3,28,30,1840.0
1,0,1,0,123,98,153,576.0,56,3,96,98,2014.0
1,0,1,0,151,108,161,635.0,60,7,98,102,2250.0
1,0,1,0,143,85,137,544.5,57,5,63,66,1888.0
1,0,1,0,154,116,164,656.0,60,4,105,109,2334.0
1,0,1,0,133,101,144,572.5,56,4,100,104,2000.0
1,0,1,0,108,69,134,479.5,54,4,33,35,1628.0
1,0,1,0,142,100,158,608.0,56,3,87,90,2142.0
1,0,1,0,116,77,130,491.5,54,2,60,62,1676.0
1,0,1,0,142,107,161,624.5,57,3,57,58,2208.0
1,0,1,0,157,107,186,689.5,63,6,118,123,2468.0
1,0,1,0,138,87,145,558.5,56,7,98,104,1944.0
1,0,1,0,105,83,118,465.5,54,2,66,67,1572.0
1,0,1,0,127,78,149,542.0,55,2,40,41,1878.0
1,0,1,0,136,82,146,551.0,56,2,51,53,1914.0
1,0,1,0,106,73,115,445.5,54,4,29,33,1492.0
1,0,1,0,143,114,160,634.0,57,4,104,106,2246.0
1,0,1,0,140,91,151,578.5,57,5,81,84,2024.0
1,0,1,0,135,96,160,599.0,56,5,64,68,2106.0
1,0,1,0,112,89,131,507.5,54,3,72,74,1740.0
1,0,1,0,117,97,152,566.5,55,1,90,91,1976.0
1,0,1,0,104,82,135,497.0,54,2,44,45,1698.0
1,0,1,0,121,90,124,504.0,55,4,53,56,1726.0
1,0,1,0,142,94,149,581.0,56,2,99,100,2034.0
1,0,1,0,141,107,176,653.5,60,4,103,106,2324.0
1,0,1,0,129,90,146,556.0,56,5,110,115,1934.0
1,0,1,0,113,76,135,497.0,55,2,60,61,1698.0
1,0,1,0,137,101,150,588.5,56,7,88,95,2064.0
1,0,1,0,135,133,159,652.5,60,7,137,142,2320.0
1,0,1,0,124,87,150,554.5,55,4,76,79,1928.0
1,0,1,0,154,119,160,652.5,61,13,88,101,2320.0
1,0,1,0,115,80,135,505.0,54,3,37,40,1730.0
1,0,1,0,120,73,131,491.5,54,3,44,47,1676.0
1,0,1,0,104,74,110,435.0,53,1,40,41,1450.0
1,0,1,0,114,82,146,529.0,54,2,76,78,1826.0
1,0,1,0,134,107,178,650.5,57,3,118,119,2312.0
1,0,1,0,99,63,112,417.5,53,1,23,24,1380.0
1,0,1,0,137,109,198,696.5,60,4,94,97,2496.0
1,0,1,0,145,104,152,605.0,56,8,94,102,2130.0
1,0,1,0,150,102,171,645.0,61,8,86,90,2290.0
1,0,1,0,88,71,114,422.5,50,1,36,37,1400.0
1,0,1,0,132,95,159,592.5,57,5,81,84,2080.0
1,0,1,0,120,80,153,546.0,55,2,41,43,1894.0
1,0,1,0,141,103,163,621.5,58,6,77,80,2196.0
1,0,1,0,143,110,169,646.0,56,7,111,115,2294.0
1,0,1,0,124,94,143,551.0,56,6,56,62,1914.0
1,0,1,0,102,90,124,485.0,54,1,27,28,1650.0
1,0,1,0,114,83,131,500.5,54,3,40,43,1712.0
1,0,1,0,107,77,124,470.5,54,1,45,46,1592.0
1,0,1,0,118,76,128,488.0,54,4,34,36,1662.0
1,0,1,0,109,85,135,506.5,54,1,43,44,1736.0
1,0,1,0,128,83,152,556.5,56,5,85,89,1936.0
1,0,1,0,95,68,103,403.0,53,2,37,39,1322.0
1,0,1,0,121,76,139,513.0,54,4,51,54,1762.0
1,0,1,0,123,90,139,536.0,55,1,23,24,1854.0
1,0,1,0,128,82,156,563.0,55,6,47,52,1962.0
1,0,1,0,126,100,156,588.0,56,4,99,102,2062.0
1,0,1,0,114,88,130,506.0,54,4,32,34,1734.0
1,0,1,0,128,90,136,535.0,56,4,41,45,1850.0
1,0,1,0,128,96,154,580.0,55,4,116,119,2030.0
1,0,1,0,138,101,165,619.5,57,7,99,103,2188.0
1,0,1,0,125,95,144,555.5,56,1,82,83,1932.0
1,0,1,0,153,105,163,636.5,56,5,53,54,2256.0
1,0,1,0,131,87,138,537.5,56,4,43,45,1860.0
1,0,1,0,107,84,144,521.0,55,2,87,89,1794.0
1,0,1,0,110,89,135,513.5,54,3,45,47,1764.0
1,0,1,0,128,92,170,606.0,55,4,54,56,2134.0
1,0,1,0,115,83,153,545.5,54,2,52,54,1892.0
1,0,1,0,129,96,155,583.0,55,3,71,72,2042.0
1,0,1,0,129,91,144,553.5,55,4,72,74,1924.0
1,0,1,0,148,100,155,608.0,55,4,55,57,2142.0
1,0,1,0,107,77,125,472.5,53,3,47,50,1600.0
1,0,1,0,159,109,186,694.5,61,7,84,88,2488.0
1,0,1,0,113,93,128,508.5,54,3,60,62,1744.0
1,0,1,0,153,117,184,696.5,60,4,94,96,2496.0
1,0,1,0,136,73,163,571.5,55,7,97,100,1996.0
1,0,1,0,126,93,157,579.5,55,4,43,45,2028.0
1,0,1,0,124,92,164,590.0,55,13,89,101,2070.0
1,0,1,0,148,99,154,604.5,56,4,79,82,2128.0
1,0,1,0,97,68,104,407.0,52,2,42,44,1338.0
1,0,1,0,136,107,148,592.5,55,4,73,76,2080.0
1,0,1,0,115,78,136,504.0,53,3,29,31,1726.0
1,0,1,0,104,92,118,478.0,53,3,70,74,1622.0
1,0,1,0,134,94,155,585.0,55,4,56,59,2050.0
1,0,1,0,125,99,137,547.5,55,5,73,78,1900.0
1,0,1,0,125,87,157,569.5,55,2,48,49,1988.0
1,0,1,0,105,84,136,503.0,53,2,83,85,1722.0
1,0,1,0,113,104,137,543.0,54,3,43,45,1882.0
1,0,1,0,137,98,155,594.0,55,3,57,59,2086.0
1,0,1,0,126,91,156,574.5,54,1,40,41,2008.0
1,0,1,0,109,79,122,471.5,53,1,32,33,1596.0
1,0,1,0,150,97,162,619.5,55,4,69,72,2188.0
1,0,1,0,132,101,152,587.5,55,3,62,64,2060.0
1,0,1,0,133,99,151,583.5,55,2,50,51,2044.0
1,0,1,0,124,76,131,500.0,53,3,30,31,1710.0
1,0,1,0,104,81,123,471.5,53,2,48,50,1596.0
1,0,1,0,109,78,136,498.0,54,2,32,34,1702.0
1,0,1,0,148,106,162,631.0,57,12,117,127,2234.0
1,0,1,0,116,87,119,484.5,54,4,80,83,1648.0
1,0,1,0,105,71,134,479.5,53,2,42,43,1628.0
1,0,1,0,137,111,172,647.5,54,5,110,113,2300.0
1,0,1,0,115,82,142,522.0,53,6,86,90,1798.0
1,0,1,0,112,73,123,467.5,53,2,32,34,1580.0
1,0,1,0,92,85,103,425.5,52,2,28,30,1412.0
1,0,1,0,98,78,110,435.0,51,1,66,67,1450.0
1,0,1,0,123,89,152,560.5,54,6,69,71,1952.0
1,0,1,0,108,78,124,473.0,53,2,58,60,1602.0
1,0,1,0,111,73,144,508.5,53,7,91,97,1744.0
1,0,1,0,135,94,133,542.0,54,2,64,65,1878.0
1,0,1,0,132,102,154,593.0,54,4,67,70,2082.0
1,0,1,0,131,100,143,567.0,55,3,53,54,1978.0
1,0,1,0,123,91,153,565.5,54,3,60,62,1972.0
1,0,1,0,129,94,148,566.0,54,2,124,125,1974.0
1,0,1,0,129,103,168,619.5,54,4,95,98,2188.0
1,0,1,0,154,100,149,602.0,54,5,78,83,2118.0
1,0,1,0,118,89,167,585.5,54,2,63,65,2052.0
1,0,1,0,127,97,148,568.5,54,6,27,29,1984.0
1,0,1,0,152,117,177,681.5,55,9,102,107,2436.0
1,0,1,0,123,94,133,530.0,54,2,62,64,1830.0
1,0,1,0,123,100,157,587.0,54,2,86,88,2058.0
1,0,1,0,131,87,156,573.5,54,4,80,83,2004.0
1,0,1,0,107,73,118,452.5,53,4,32,36,1520.0
1,0,1,0,143,110,181,670.0,54,5,121,123,2390.0
1,0,1,0,105,75,124,465.5,52,2,30,32,1572.0
1,0,1,0,131,94,155,582.0,54,5,94,99,2038.0
1,0,1,0,136,90,141,553.0,54,1,70,71,1922.0
1,0,1,0,101,69,115,434.5,53,2,54,55,1448.0
1,0,1,0,128,75,125,490.5,53,2,30,32,1672.0
1,0,1,0,149,83,178,629.5,55,16,36,47,2228.0
1,0,1,0,124,100,143,560.0,54,2,62,63,1950.0
1,0,1,0,121,88,155,563.0,53,2,67,69,1962.0
1,0,1,0,123,88,134,523.0,53,4,49,52,1802.0
1,0,1,0,125,99,155,583.5,54,8,66,71,2044.0
